Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index,StudyEfficiency
6,56,1,6,2,45.0,0.8571428571428571
7,71,0,4,1,61.0,1.4
2,95,1,4,9,74.0,0.4
9,63,0,7,9,60.0,1.125
1,46,1,9,4,23.0,0.1
1,52,0,8,7,25.0,0.1111111111111111
3,66,0,8,2,45.0,0.3333333333333333
3,87,1,8,5,68.0,0.3333333333333333
1,44,0,8,8,21.0,0.1111111111111111
7,75,1,6,1,65.0,1.0
4,65,0,5,7,45.0,0.6666666666666666
2,81,1,4,9,58.0,0.4
5,84,0,9,6,76.0,0.5
6,70,0,9,2,57.0,0.6
9,49,0,5,0,46.0,1.5
4,85,1,5,5,68.0,0.6666666666666666
2,65,0,5,1,40.0,0.3333333333333333
5,61,1,6,2,45.0,0.7142857142857143
3,51,0,5,4,31.0,0.5
2,71,0,6,7,50.0,0.2857142857142857
1,66,1,7,1,43.0,0.125
2,72,0,7,5,50.0,0.25
6,92,1,9,0,80.0,0.6
8,91,1,7,6,90.0,1.0
3,59,1,6,3,38.0,0.42857142857142855
9,78,1,6,0,73.0,1.2857142857142858
9,80,1,4,8,78.0,1.8
2,79,0,5,8,54.0,0.3333333333333333
8,98,1,8,2,92.0,0.8888888888888888
5,52,0,8,5,39.0,0.5555555555555556
4,53,1,5,6,41.0,0.6666666666666666
5,83,1,8,3,71.0,0.5555555555555556
4,79,0,8,5,65.0,0.4444444444444444
8,92,0,8,8,87.0,0.8888888888888888
4,61,1,9,9,47.0,0.4
6,57,1,6,5,42.0,0.8571428571428571
2,87,0,6,6,62.0,0.2857142857142857
5,68,0,6,5,54.0,0.7142857142857143
6,82,1,5,6,71.0,1.0
5,55,1,7,0,42.0,0.625
2,85,1,9,5,64.0,0.2
7,74,0,9,8,70.0,0.7
4,92,1,8,2,77.0,0.4444444444444444
8,73,0,4,5,62.0,1.6
7,42,0,6,3,28.0,1.0
7,43,1,9,6,36.0,0.7
9,93,1,9,6,92.0,0.9
1,44,0,4,8,18.0,0.2
6,49,1,8,3,37.0,0.6666666666666666
6,91,1,9,7,81.0,0.6
6,68,0,9,7,57.0,0.6
6,71,1,7,7,61.0,0.75
7,70,0,4,7,62.0,1.4
6,41,0,8,5,27.0,0.6666666666666666
1,51,1,8,7,26.0,0.1111111111111111
3,66,0,6,5,48.0,0.42857142857142855
2,44,0,7,9,18.0,0.25
6,76,1,8,1,66.0,0.6666666666666666
8,66,0,7,2,59.0,1.0
3,62,1,6,5,41.0,0.42857142857142855
8,72,0,4,6,64.0,1.6
8,43,0,9,3,40.0,0.8
5,98,0,9,0,84.0,0.5
8,60,0,5,3,51.0,1.3333333333333333
6,63,0,5,5,49.0,1.0
5,83,0,5,7,67.0,0.8333333333333334
9,70,0,9,3,70.0,0.9
7,83,1,7,9,75.0,0.875
8,87,0,5,0,80.0,1.3333333333333333
1,63,1,4,4,35.0,0.2
2,88,0,8,6,65.0,0.2222222222222222
8,92,0,7,5,86.0,1.0
9,49,1,9,2,45.0,0.9
4,88,1,4,6,69.0,0.8
9,88,1,9,3,86.0,0.9
4,89,0,7,4,75.0,0.5
9,41,1,7,6,39.0,1.125
7,70,0,7,1,59.0,0.875
2,64,0,6,3,42.0,0.2857142857142857
9,43,1,8,3,42.0,1.0
4,90,0,5,5,70.0,0.6666666666666666
8,50,1,6,6,48.0,1.1428571428571428
7,56,1,8,3,49.0,0.7777777777777778
7,83,1,9,9,78.0,0.7
8,41,1,5,0,34.0,1.3333333333333333
1,45,0,6,0,18.0,0.14285714285714285
2,44,1,4,0,20.0,0.4
2,59,1,6,2,35.0,0.2857142857142857
1,68,0,7,8,46.0,0.125
5,60,0,9,2,42.0,0.5
2,48,1,6,2,23.0,0.2857142857142857
4,67,0,7,8,51.0,0.5
3,94,0,8,4,75.0,0.3333333333333333
3,47,0,8,7,27.0,0.3333333333333333
2,70,0,7,9,48.0,0.25
6,59,1,4,8,45.0,1.2
2,66,0,4,5,40.0,0.4
8,47,1,8,6,42.0,0.8888888888888888
8,93,1,9,6,90.0,0.8
5,60,1,6,6,45.0,0.7142857142857143
7,67,0,8,3,55.0,0.7777777777777778
4,62,0,8,1,45.0,0.4444444444444444
1,45,1,7,1,20.0,0.125
2,42,0,4,6,15.0,0.4
4,44,1,9,9,28.0,0.4
1,48,1,7,6,25.0,0.125
8,46,0,8,9,39.0,0.8888888888888888
9,99,0,5,6,96.0,1.5
3,78,1,8,2,63.0,0.3333333333333333
2,44,1,7,4,19.0,0.25
5,50,0,5,5,31.0,0.8333333333333334
3,54,1,5,7,35.0,0.5
7,73,1,8,7,65.0,0.7777777777777778
6,52,1,9,9,41.0,0.6
1,93,0,4,2,65.0,0.2
8,87,0,5,3,83.0,1.3333333333333333
2,46,0,6,5,22.0,0.2857142857142857
5,79,1,7,3,68.0,0.625
9,45,0,7,9,40.0,1.125
8,95,1,7,3,92.0,1.0
2,78,1,8,4,54.0,0.2222222222222222
9,89,1,7,9,90.0,1.125
5,69,0,7,6,57.0,0.625
6,61,1,6,1,47.0,0.8571428571428571
3,64,0,4,1,43.0,0.6
3,67,1,9,9,50.0,0.3
8,93,0,8,8,91.0,0.8888888888888888
2,59,0,8,3,34.0,0.2222222222222222
2,78,0,7,4,54.0,0.25
5,42,0,6,2,26.0,0.7142857142857143
6,44,0,5,1,34.0,1.0
2,40,0,7,9,18.0,0.25
5,54,0,7,7,38.0,0.625
7,65,0,8,3,57.0,0.7777777777777778
8,42,1,8,0,34.0,0.8888888888888888
7,79,1,7,5,68.0,0.875
8,96,1,8,5,92.0,0.8888888888888888
9,80,1,6,1,77.0,1.2857142857142858
5,86,1,5,1,71.0,0.8333333333333334
5,81,0,5,7,67.0,0.8333333333333334
4,73,0,5,6,59.0,0.6666666666666666
9,91,0,7,1,91.0,1.125
5,44,0,9,9,29.0,0.5
2,70,0,7,0,48.0,0.25
8,90,1,7,7,90.0,1.0
7,52,1,6,9,48.0,1.0
8,82,0,5,1,77.0,1.3333333333333333
3,40,1,8,4,20.0,0.3333333333333333
4,61,1,8,5,42.0,0.4444444444444444
5,54,0,4,9,37.0,1.0
6,65,0,4,0,52.0,1.2
1,57,1,9,1,33.0,0.1
4,87,1,8,9,72.0,0.4444444444444444
5,48,0,5,3,34.0,0.8333333333333334
7,40,1,7,1,33.0,0.875
5,82,0,8,5,71.0,0.5555555555555556
1,48,1,9,3,25.0,0.1
7,62,1,9,2,55.0,0.7
8,82,0,8,5,76.0,0.8888888888888888
7,84,1,4,8,76.0,1.4
4,97,0,5,7,81.0,0.6666666666666666
8,41,1,8,1,35.0,0.8888888888888888
5,53,1,7,2,35.0,0.625
9,77,0,7,1,74.0,1.125
5,79,1,6,9,66.0,0.7142857142857143
1,57,0,7,6,31.0,0.125
9,55,0,8,8,54.0,1.0
6,68,0,7,2,58.0,0.75
4,83,0,4,5,66.0,0.8
6,50,0,5,3,36.0,1.0
8,45,1,9,9,44.0,0.8
3,42,0,8,9,26.0,0.3333333333333333
5,53,0,7,0,37.0,0.625
2,99,1,9,8,82.0,0.2
2,41,0,7,6,18.0,0.25
7,71,0,8,6,66.0,0.7777777777777778
6,70,0,6,0,60.0,0.8571428571428571
4,50,1,5,8,32.0,0.6666666666666666
5,61,1,8,7,51.0,0.5555555555555556
1,42,1,9,9,18.0,0.1
7,89,1,7,4,82.0,0.875
8,70,1,6,3,66.0,1.1428571428571428
9,72,1,8,0,69.0,1.0
8,63,0,5,8,59.0,1.3333333333333333
5,40,1,6,7,26.0,0.7142857142857143
3,83,1,9,1,63.0,0.3
9,54,1,7,3,52.0,1.125
6,76,1,4,3,66.0,1.2
5,66,0,5,6,51.0,0.8333333333333334
3,77,0,6,2,54.0,0.42857142857142855
6,87,1,8,7,77.0,0.6666666666666666
3,66,0,8,6,45.0,0.3333333333333333
6,83,1,6,9,77.0,0.8571428571428571
4,51,0,8,3,32.0,0.4444444444444444
2,42,1,6,8,15.0,0.2857142857142857
8,69,1,5,5,62.0,1.3333333333333333
4,71,1,8,2,55.0,0.4444444444444444
9,62,1,5,6,59.0,1.5
7,41,0,7,5,32.0,0.875
2,46,1,7,7,21.0,0.25
4,73,0,7,4,56.0,0.5
5,71,0,7,5,55.0,0.625
3,92,0,8,0,74.0,0.3333333333333333
9,78,1,6,7,74.0,1.2857142857142858
5,71,0,8,0,56.0,0.5555555555555556
2,82,0,9,2,58.0,0.2
3,82,0,8,1,64.0,0.3333333333333333
9,53,1,5,5,49.0,1.5
7,42,0,6,7,31.0,1.0
2,85,1,4,7,64.0,0.4
9,71,0,4,6,63.0,1.8
4,82,0,6,6,66.0,0.5714285714285714
9,75,1,4,7,73.0,1.8
2,56,1,6,4,38.0,0.2857142857142857
4,87,0,5,2,70.0,0.6666666666666666
5,42,1,5,1,27.0,0.8333333333333334
2,96,0,8,2,72.0,0.2222222222222222
1,49,0,4,2,21.0,0.2
7,92,1,6,6,85.0,1.0
1,86,1,5,0,62.0,0.16666666666666666
8,79,1,8,6,73.0,0.8888888888888888
3,57,0,4,5,32.0,0.6
6,42,0,4,9,30.0,1.2
7,78,0,4,1,64.0,1.4
1,49,1,5,9,25.0,0.16666666666666666
6,91,1,5,0,82.0,1.0
7,48,1,4,8,41.0,1.4
6,85,0,5,1,71.0,1.0
4,94,1,4,3,79.0,0.8
1,85,1,7,8,59.0,0.125
9,50,0,5,8,45.0,1.5
4,99,1,6,0,84.0,0.5714285714285714
7,72,1,5,1,62.0,1.1666666666666667
7,75,0,4,1,65.0,1.4
2,65,0,6,1,43.0,0.2857142857142857
1,66,0,8,7,39.0,0.1111111111111111
8,77,0,6,7,70.0,1.1428571428571428
8,61,0,6,9,54.0,1.1428571428571428
7,65,0,5,7,55.0,1.1666666666666667
8,61,1,9,3,55.0,0.8
3,44,1,6,7,25.0,0.42857142857142855
2,74,0,6,6,52.0,0.2857142857142857
7,41,0,4,7,31.0,1.4
8,74,1,5,0,68.0,1.3333333333333333
1,48,0,4,2,19.0,0.2
9,90,0,5,9,87.0,1.5
4,90,1,8,5,71.0,0.4444444444444444
4,88,1,9,0,74.0,0.4
3,57,0,6,3,35.0,0.42857142857142855
6,82,0,5,8,69.0,1.0
1,51,1,6,6,24.0,0.14285714285714285
6,42,0,6,0,29.0,0.8571428571428571
2,57,1,7,5,34.0,0.25
9,95,1,4,5,93.0,1.8
2,77,0,9,1,52.0,0.2
7,46,1,5,5,37.0,1.1666666666666667
1,72,1,8,9,49.0,0.1111111111111111
7,45,1,9,1,38.0,0.7
5,57,0,7,7,44.0,0.625
8,84,0,4,6,75.0,1.6
4,61,0,8,5,44.0,0.4444444444444444
7,90,1,8,9,84.0,0.7777777777777778
6,78,1,6,5,65.0,0.8571428571428571
5,90,0,4,8,75.0,1.0
4,48,1,7,8,29.0,0.5
7,74,1,5,9,67.0,1.1666666666666667
5,62,0,5,9,50.0,0.8333333333333334
5,51,1,7,1,38.0,0.625
1,91,1,6,2,66.0,0.14285714285714285
2,63,1,6,9,42.0,0.2857142857142857
5,89,1,8,6,76.0,0.5555555555555556
3,79,1,4,9,64.0,0.6
2,48,1,8,8,26.0,0.2222222222222222
4,52,0,5,5,31.0,0.6666666666666666
4,79,0,7,0,63.0,0.5
4,93,1,4,6,77.0,0.8
4,81,0,7,0,61.0,0.5
3,56,0,4,4,33.0,0.6
7,46,0,9,8,39.0,0.7
9,56,1,5,9,52.0,1.5
5,94,0,5,9,82.0,0.8333333333333334
4,89,1,9,8,73.0,0.4
2,63,0,4,0,37.0,0.4
2,41,0,6,5,16.0,0.2857142857142857
5,74,1,4,2,59.0,1.0
7,67,0,5,8,59.0,1.1666666666666667
9,58,1,7,2,56.0,1.125
7,72,0,8,1,59.0,0.7777777777777778
5,60,0,7,7,46.0,0.625
6,92,0,5,2,80.0,1.0
3,49,0,7,4,30.0,0.375
5,92,1,6,5,78.0,0.7142857142857143
8,85,1,6,9,81.0,1.1428571428571428
1,84,0,4,9,57.0,0.2
1,48,1,7,0,24.0,0.125
7,77,0,7,6,66.0,0.875
5,45,1,5,6,31.0,0.8333333333333334
5,90,1,4,4,73.0,1.0
1,92,1,4,8,66.0,0.2
9,81,0,7,1,78.0,1.125
1,94,1,8,4,66.0,0.1111111111111111
5,74,1,7,1,57.0,0.625
9,57,0,7,1,50.0,1.125
4,92,0,7,8,77.0,0.5
8,58,0,6,6,54.0,1.1428571428571428
6,44,1,9,3,30.0,0.6
3,64,1,4,7,43.0,0.6
4,50,1,9,3,34.0,0.4
2,49,1,6,0,26.0,0.2857142857142857
1,56,1,8,9,36.0,0.1111111111111111
8,75,1,5,2,69.0,1.3333333333333333
1,65,0,8,9,39.0,0.1111111111111111
1,70,1,4,0,44.0,0.2
4,71,1,5,1,56.0,0.6666666666666666
6,60,1,9,1,47.0,0.6
9,57,0,8,6,56.0,1.0
1,99,1,4,3,73.0,0.2
7,57,0,8,9,48.0,0.7777777777777778
5,40,1,5,8,24.0,0.8333333333333334
7,47,0,8,8,41.0,0.7777777777777778
4,41,0,6,5,24.0,0.5714285714285714
4,90,1,8,9,72.0,0.4444444444444444
6,54,0,9,7,45.0,0.6
6,99,1,8,6,92.0,0.6666666666666666
9,73,0,8,7,68.0,1.0
5,75,1,6,8,62.0,0.7142857142857143
8,40,0,7,7,36.0,1.0
5,90,0,5,5,77.0,0.8333333333333334
2,60,1,9,7,40.0,0.2
6,81,0,4,7,69.0,1.2
9,40,1,5,1,38.0,1.5
3,71,0,5,1,50.0,0.5
1,59,0,7,0,33.0,0.125
1,93,1,5,9,69.0,0.16666666666666666
3,86,1,5,1,63.0,0.5
5,75,1,6,6,59.0,0.7142857142857143
3,78,0,6,2,54.0,0.42857142857142855
9,69,1,6,3,65.0,1.2857142857142858
8,46,1,6,3,41.0,1.1428571428571428
3,61,0,6,3,41.0,0.42857142857142855
9,96,1,9,1,94.0,0.9
6,89,1,4,5,80.0,1.2
7,84,0,7,0,74.0,0.875
4,49,0,8,4,33.0,0.4444444444444444
4,95,0,9,1,78.0,0.4
2,47,0,6,8,21.0,0.2857142857142857
5,66,0,7,1,49.0,0.625
8,49,1,8,5,43.0,0.8888888888888888
7,53,0,5,3,40.0,1.1666666666666667
7,85,0,9,5,77.0,0.7
6,98,0,5,1,84.0,1.0
3,91,1,7,1,74.0,0.375
5,93,1,4,6,78.0,1.0
1,50,1,4,2,21.0,0.2
7,45,1,7,2,34.0,0.875
9,60,0,4,6,54.0,1.8
1,72,0,4,7,47.0,0.2
2,58,0,5,6,36.0,0.3333333333333333
3,78,1,4,2,53.0,0.6
3,63,0,4,2,45.0,0.6
8,57,1,7,6,52.0,1.0
7,74,1,4,2,66.0,1.4
6,91,1,9,1,79.0,0.6
4,82,0,6,6,63.0,0.5714285714285714
9,76,0,6,2,72.0,1.2857142857142858
1,58,0,7,4,33.0,0.125
2,92,0,6,6,70.0,0.2857142857142857
4,63,1,5,1,47.0,0.6666666666666666
3,95,0,9,7,73.0,0.3
1,73,1,9,1,50.0,0.1
5,61,1,7,3,48.0,0.625
7,43,1,4,3,33.0,1.4
2,96,1,6,7,72.0,0.2857142857142857
5,49,1,5,0,31.0,0.8333333333333334
6,41,1,7,8,32.0,0.75
7,47,1,7,5,34.0,0.875
1,72,0,4,3,41.0,0.2
7,98,0,8,5,91.0,0.7777777777777778
4,77,1,6,5,61.0,0.5714285714285714
8,82,0,5,8,75.0,1.3333333333333333
4,98,0,7,3,80.0,0.5
6,67,0,6,7,57.0,0.8571428571428571
5,84,1,9,5,71.0,0.5
4,40,0,9,4,21.0,0.4
8,73,1,5,2,69.0,1.3333333333333333
4,48,0,7,7,32.0,0.5
3,44,0,6,9,26.0,0.42857142857142855
8,81,1,5,1,74.0,1.3333333333333333
5,49,1,7,7,34.0,0.625
2,51,0,6,6,24.0,0.2857142857142857
9,57,0,6,0,53.0,1.2857142857142858
3,97,1,7,1,74.0,0.375
2,60,0,6,6,37.0,0.2857142857142857
1,60,1,8,2,31.0,0.1111111111111111
8,40,1,5,1,29.0,1.3333333333333333
3,42,1,5,0,21.0,0.5
7,44,1,6,6,37.0,1.0
1,64,0,7,2,37.0,0.125
9,88,1,9,9,87.0,0.9
8,47,0,6,7,45.0,1.1428571428571428
3,56,0,4,5,32.0,0.6
6,48,1,6,6,35.0,0.8571428571428571
3,71,0,4,5,52.0,0.6
4,45,0,6,6,27.0,0.5714285714285714
1,88,1,7,4,65.0,0.125
5,79,0,9,8,64.0,0.5
1,60,0,4,2,30.0,0.2
1,46,0,8,5,22.0,0.1111111111111111
7,46,0,7,8,35.0,0.875
6,86,0,9,0,72.0,0.6
2,78,1,6,4,55.0,0.2857142857142857
2,93,0,4,3,71.0,0.4
7,66,1,9,8,60.0,0.7
1,47,1,5,0,19.0,0.16666666666666666
2,48,0,7,3,25.0,0.25
8,67,0,4,0,55.0,1.6
6,54,0,7,2,41.0,0.75
2,41,0,4,3,17.0,0.4
7,46,0,5,0,36.0,1.1666666666666667
4,86,0,8,4,71.0,0.4444444444444444
2,57,0,5,5,35.0,0.3333333333333333
6,61,0,6,0,48.0,0.8571428571428571
9,89,0,7,9,82.0,1.125
9,49,0,8,9,48.0,1.0
8,93,0,7,3,86.0,1.0
3,89,0,9,3,69.0,0.3
3,72,1,4,0,50.0,0.6
2,46,0,6,1,22.0,0.2857142857142857
5,42,1,6,9,25.0,0.7142857142857143
4,53,1,7,4,33.0,0.5
7,83,0,6,1,71.0,1.0
4,85,1,7,2,70.0,0.5
9,75,0,4,8,71.0,1.8
2,52,0,4,4,28.0,0.4
6,55,1,7,0,44.0,0.75
7,55,0,5,4,46.0,1.1666666666666667
4,93,1,5,2,76.0,0.6666666666666666
6,44,1,4,0,29.0,1.2
7,91,0,8,2,84.0,0.7777777777777778
4,64,1,5,5,47.0,0.6666666666666666
8,77,1,7,9,70.0,1.0
9,77,0,4,4,73.0,1.8
1,89,1,6,0,63.0,0.14285714285714285
7,77,0,6,1,68.0,1.0
9,78,0,5,4,74.0,1.5
5,95,0,8,8,82.0,0.5555555555555556
2,95,0,9,4,77.0,0.2
6,87,1,5,4,77.0,1.0
7,80,0,8,0,71.0,0.7777777777777778
2,65,1,5,4,39.0,0.3333333333333333
2,98,1,6,7,77.0,0.2857142857142857
1,52,0,8,8,25.0,0.1111111111111111
4,83,0,6,9,63.0,0.5714285714285714
7,90,0,7,2,80.0,0.875
9,65,1,7,3,62.0,1.125
3,94,0,4,6,75.0,0.6
7,94,1,6,6,88.0,1.0
7,47,0,4,5,36.0,1.4
6,60,1,7,4,50.0,0.75
6,90,0,8,9,81.0,0.6666666666666666
3,92,0,9,8,75.0,0.3
2,97,1,7,9,76.0,0.25
6,76,0,9,9,66.0,0.6
2,88,0,5,2,59.0,0.3333333333333333
2,58,0,8,1,33.0,0.2222222222222222
3,40,1,5,4,19.0,0.5
3,68,1,8,9,49.0,0.3333333333333333
6,62,0,4,6,50.0,1.2
6,72,0,6,5,56.0,0.8571428571428571
3,94,1,9,3,74.0,0.3
3,91,1,9,8,72.0,0.3
1,80,0,8,3,53.0,0.1111111111111111
7,62,1,7,2,60.0,0.875
8,44,1,9,4,35.0,0.8
2,46,0,4,3,22.0,0.4
4,96,1,4,1,80.0,0.8
7,97,1,7,2,88.0,0.875
8,45,1,4,6,39.0,1.6
1,88,1,6,1,63.0,0.14285714285714285
4,61,1,8,0,44.0,0.4444444444444444
6,88,1,4,1,72.0,1.2
3,52,0,6,7,33.0,0.42857142857142855
5,51,0,7,7,39.0,0.625
9,43,0,8,9,45.0,1.0
3,47,0,7,1,23.0,0.375
5,76,1,8,5,63.0,0.5555555555555556
8,70,0,4,6,63.0,1.6
6,76,1,4,0,63.0,1.2
4,84,0,8,6,64.0,0.4444444444444444
8,65,1,6,7,62.0,1.1428571428571428
3,82,0,6,8,64.0,0.42857142857142855
3,47,1,6,7,28.0,0.42857142857142855
4,79,0,5,2,60.0,0.6666666666666666
9,72,0,9,7,70.0,0.9
5,84,0,9,2,70.0,0.5
8,68,0,9,5,60.0,0.8
6,44,0,6,3,33.0,0.8571428571428571
3,67,1,4,6,46.0,0.6
8,92,0,5,7,88.0,1.3333333333333333
9,79,1,6,9,78.0,1.2857142857142858
8,56,0,4,5,47.0,1.6
4,94,0,5,9,75.0,0.6666666666666666
6,62,0,4,3,51.0,1.2
1,84,1,8,7,61.0,0.1111111111111111
4,48,0,4,6,29.0,0.8
8,41,0,5,9,36.0,1.3333333333333333
1,71,1,6,7,44.0,0.14285714285714285
3,90,1,9,9,75.0,0.3
1,91,1,5,6,63.0,0.16666666666666666
9,88,1,6,2,85.0,1.2857142857142858
2,70,0,6,2,46.0,0.2857142857142857
9,46,1,7,8,44.0,1.125
4,69,1,8,6,55.0,0.4444444444444444
2,97,0,7,0,76.0,0.25
4,42,1,9,2,25.0,0.4
6,90,1,5,0,74.0,1.0
7,90,1,7,5,79.0,0.875
3,95,0,9,1,75.0,0.3
3,48,1,6,6,28.0,0.42857142857142855
8,49,1,5,7,44.0,1.3333333333333333
5,85,1,7,5,72.0,0.625
4,89,0,4,4,72.0,0.8
7,97,0,9,9,94.0,0.7
7,86,1,9,3,79.0,0.7
9,65,0,8,8,64.0,1.0
9,40,1,4,7,35.0,1.8
5,69,0,5,4,54.0,0.8333333333333334
8,96,0,7,0,90.0,1.0
1,77,1,6,7,52.0,0.14285714285714285
9,54,1,7,7,50.0,1.125
8,64,1,5,6,58.0,1.3333333333333333
6,45,0,5,6,33.0,1.0
3,57,1,5,7,38.0,0.5
3,40,0,5,0,17.0,0.5
8,95,0,9,2,90.0,0.8
5,42,1,7,3,32.0,0.625
7,56,0,4,5,46.0,1.4
5,87,0,6,9,76.0,0.7142857142857143
8,47,1,6,9,45.0,1.1428571428571428
4,99,0,8,8,81.0,0.4444444444444444
2,88,0,9,3,66.0,0.2
3,79,1,5,5,59.0,0.5
8,56,1,5,8,54.0,1.3333333333333333
7,64,1,5,8,59.0,1.1666666666666667
2,80,0,9,5,55.0,0.2
6,51,0,4,4,36.0,1.2
9,68,0,5,2,66.0,1.5
4,64,1,8,4,47.0,0.4444444444444444
9,90,0,8,2,89.0,1.0
2,75,0,4,4,50.0,0.4
2,92,0,9,9,69.0,0.2
9,93,1,5,9,94.0,1.5
7,64,1,7,0,54.0,0.875
7,68,1,7,5,60.0,0.875
1,50,0,6,6,22.0,0.14285714285714285
6,99,0,4,1,84.0,1.2
7,43,1,7,2,34.0,0.875
6,53,1,6,9,40.0,0.8571428571428571
6,85,0,8,8,78.0,0.6666666666666666
2,77,1,6,7,56.0,0.2857142857142857
6,56,0,5,3,45.0,1.0
9,47,1,8,7,45.0,1.0
1,75,1,4,5,50.0,0.2
8,49,0,9,0,37.0,0.8
5,46,1,5,1,29.0,0.8333333333333334
1,75,0,5,3,44.0,0.16666666666666666
4,55,1,6,3,38.0,0.5714285714285714
1,53,1,6,1,24.0,0.14285714285714285
6,55,0,6,8,43.0,0.8571428571428571
2,64,0,7,1,39.0,0.25
5,80,1,8,5,70.0,0.5555555555555556
7,43,0,4,4,37.0,1.4
2,68,1,6,3,47.0,0.2857142857142857
6,95,0,4,5,85.0,1.2
6,45,0,6,3,32.0,0.8571428571428571
5,78,1,4,9,60.0,1.0
3,40,0,7,6,20.0,0.375
2,90,0,6,2,66.0,0.2857142857142857
7,79,1,9,9,74.0,0.7
1,96,0,8,3,70.0,0.1111111111111111
6,42,0,5,0,25.0,1.0
6,40,0,6,5,25.0,0.8571428571428571
3,40,0,4,1,20.0,0.6
2,78,1,6,3,59.0,0.2857142857142857
2,60,1,5,4,33.0,0.3333333333333333
9,84,0,8,7,81.0,1.0
5,69,0,8,2,51.0,0.5555555555555556
7,71,1,8,5,64.0,0.7777777777777778
5,72,0,9,0,58.0,0.5
7,87,0,5,8,78.0,1.1666666666666667
4,61,0,9,0,43.0,0.4
8,69,0,9,1,64.0,0.8
7,93,0,6,0,85.0,1.0
5,85,1,5,7,73.0,0.8333333333333334
6,43,0,5,3,32.0,1.0
5,62,0,6,1,46.0,0.7142857142857143
7,94,0,7,6,85.0,0.875
2,83,1,9,7,64.0,0.2
5,64,0,8,8,50.0,0.5555555555555556
3,51,0,4,4,29.0,0.6
9,56,1,9,2,53.0,0.9
6,92,1,4,0,83.0,1.2
3,54,1,6,7,36.0,0.42857142857142855
7,49,1,4,5,37.0,1.4
8,91,0,8,4,84.0,0.8888888888888888
4,91,1,4,3,74.0,0.8
1,68,0,4,4,40.0,0.2
6,51,1,6,6,37.0,0.8571428571428571
1,40,1,6,5,11.0,0.14285714285714285
5,40,0,5,9,28.0,0.8333333333333334
7,49,1,8,9,40.0,0.7777777777777778
6,57,1,4,8,47.0,1.2
2,86,0,5,9,65.0,0.3333333333333333
4,41,0,8,1,22.0,0.4444444444444444
2,88,1,5,6,66.0,0.3333333333333333
1,47,0,4,0,19.0,0.2
3,61,0,6,7,43.0,0.42857142857142855
3,61,1,6,3,41.0,0.42857142857142855
7,65,1,6,7,56.0,1.0
1,65,0,7,7,42.0,0.125
9,48,0,5,3,45.0,1.5
6,60,1,4,3,46.0,1.2
4,70,0,5,4,51.0,0.6666666666666666
3,91,1,6,6,74.0,0.42857142857142855
3,82,1,9,5,67.0,0.3
2,45,0,9,0,21.0,0.2
2,95,0,5,5,73.0,0.3333333333333333
5,53,0,8,2,39.0,0.5555555555555556
9,72,0,9,8,69.0,0.9
2,46,0,9,2,24.0,0.2
2,63,1,5,8,36.0,0.3333333333333333
6,48,0,7,4,38.0,0.75
2,50,1,7,9,29.0,0.25
4,95,0,6,7,72.0,0.5714285714285714
6,62,1,4,8,48.0,1.2
5,87,0,8,8,71.0,0.5555555555555556
1,90,0,4,6,61.0,0.2
6,41,1,4,9,29.0,1.2
1,54,0,8,0,31.0,0.1111111111111111
3,74,0,7,7,56.0,0.375
5,75,1,9,6,62.0,0.5
5,91,1,6,3,78.0,0.7142857142857143
6,93,1,5,5,83.0,1.0
8,67,0,7,9,65.0,1.0
5,78,1,6,1,65.0,0.7142857142857143
1,83,1,9,3,59.0,0.1
5,43,0,7,7,26.0,0.625
3,49,0,8,3,32.0,0.3333333333333333
4,45,0,4,9,27.0,0.8
8,96,0,8,3,89.0,0.8888888888888888
7,69,0,9,3,57.0,0.7
5,93,0,5,9,77.0,0.8333333333333334
2,85,1,8,8,65.0,0.2222222222222222
6,74,1,9,1,63.0,0.6
6,88,0,4,6,78.0,1.2
6,82,1,7,2,74.0,0.75
9,49,1,6,3,41.0,1.2857142857142858
8,97,1,9,0,90.0,0.8
8,92,1,9,2,88.0,0.8
1,71,0,5,1,47.0,0.16666666666666666
5,81,0,7,9,66.0,0.625
7,81,1,9,6,75.0,0.7
6,42,0,9,5,29.0,0.6
5,95,1,6,0,80.0,0.7142857142857143
8,65,1,4,7,59.0,1.6
3,54,0,8,8,34.0,0.3333333333333333
6,56,1,7,0,47.0,0.75
5,66,0,6,4,53.0,0.7142857142857143
8,57,0,6,6,50.0,1.1428571428571428
4,90,0,8,1,72.0,0.4444444444444444
8,58,0,7,5,54.0,1.0
2,51,0,7,7,28.0,0.25
9,63,0,4,7,59.0,1.8
9,44,0,7,9,40.0,1.125
6,63,0,9,9,55.0,0.6
4,66,0,8,7,49.0,0.4444444444444444
4,87,1,7,5,70.0,0.5
6,69,0,4,5,57.0,1.2
5,54,1,6,2,39.0,0.7142857142857143
6,86,0,9,1,75.0,0.6
7,98,1,7,4,87.0,0.875
7,77,0,8,8,70.0,0.7777777777777778
9,83,0,7,3,76.0,1.125
8,73,0,5,4,68.0,1.3333333333333333
6,66,1,4,5,53.0,1.2
6,59,1,6,5,48.0,0.8571428571428571
5,80,0,5,3,63.0,0.8333333333333334
1,71,1,8,3,47.0,0.1111111111111111
9,43,0,7,7,38.0,1.125
9,44,1,4,4,43.0,1.8
